Name,Description,Category,URL,Small_Image,Large_Image,Tags
Victoria,"Kostuumdrama over de turbulente jonge jaren van de Britse koningin Victoria (1819-1901). De betovergrootmoeder van Queen Elizabeth II besteeg op haar achttiende de troon. Ze gold lange tijd als langst dienende monarch van Engeland, totdat haar achterkleindochter enkele maanden geleden het record verbrak.",Programmas,https://www.npostart.nl/victoria/POW_03164058,https://images.npo.nl/tile/320x180/Victoria_2_cdn_tile-1677676250.jpg,https://images.npo.nl/tile/320x180/Victoria_2_cdn_tile-1677676250.jpg,"['Drama', 'Misdaad']"
Studio Snugger,Showprogramma waarin vliegensvlug onderwerpen uit de wereldoriëntatie voorbijkomen. In de studio staat de vraag centraal of het waar is of niet. Is het 'kletspraat'?,Programmas,https://www.npostart.nl/studio-snugger/VPWON_1251200,https://images.npo.nl/tile/320x180/NTR08384_cdn_tile-1590048709.jpg,https://images.npo.nl/tile/320x180/NTR08384_cdn_tile-1590048709.jpg,"['Mystery', 'Drama']"
Meer Vermeer,"Hedendaagse creatievelingen laten zich inspireren door werken van Vermeer om een eigentijds(e) gerecht, foto, dans of ontwerp te maken.",Programmas,https://www.npostart.nl/meer-vermeer/POMS_S_MAX_20047658,https://images.npo.nl/tile/320x180/SL_Meer_Vermeer_3_cdn_tile-1675952257.png,https://images.npo.nl/tile/320x180/SL_Meer_Vermeer_3_cdn_tile-1675952257.png,"['Drama', 'Familie']"
Talent: Autisme,Een serie vol fascinerende en verrassende portretten van mensen met een bijzonder talent: autisme.,Programmas,https://www.npostart.nl/talent-autisme/VPWON_1270825,https://images.npo.nl/tile/320x180/Aflevering_5_-_Talent_Autisme_-_Laura_Brouwers_cdn_tile-1590077991.jpg,https://images.npo.nl/tile/320x180/Aflevering_5_-_Talent_Autisme_-_Laura_Brouwers_cdn_tile-1590077991.jpg,"['Actie', 'Komedie']"
The Pembrokeshire Murders,"Als Steve Wilkins wordt benoemd tot adjunct-korpschef van de politie in een afgelegen district in Wales, wordt zijn aandacht getrokken door een onopgeloste zaak uit de jaren 80. De Coastal Path-moorden genereerden destijds veel publiciteit, maar de dader werd nooit gevonden.",Programmas,https://www.npostart.nl/the-pembrokeshire-murders/POW_04789747,https://images.npo.nl/tile/320x180/The_Pembrokeshire_Murders_4_cdn_tile-1633253230.jpg,https://images.npo.nl/tile/320x180/The_Pembrokeshire_Murders_4_cdn_tile-1633253230.jpg,"['Drama', 'Misdaad']"
Olivia,"Animatieserie over het varkentje Olivia. Ze is pas zes jaar, maar is er al van overtuigd dat ze de hele wereld aankan en probeert elke dag nieuwe dingen uit.",Programmas,https://www.npostart.nl/olivia/POW_00816641,https://images.npo.nl/tile/320x180/Olivia_cdn_tile-1590079796.jpg,https://images.npo.nl/tile/320x180/Olivia_cdn_tile-1590079796.jpg,"['Mystery', 'Thriller']"
Mike de Ridder,Animatieserie over de tienjarige Mike die graag ridder wil worden.,Programmas,https://www.npostart.nl/mike-de-ridder/POW_00890582,https://images.npo.nl/tile/320x180/811274.jpg,https://images.npo.nl/tile/320x180/811274.jpg,"['Animatie', 'Familie']"
Zapp detective,In Zapp detective speuren kijkers mee met de spannende avonturen van bekende zappers en populaire influencers.,Programmas,https://www.npostart.nl/zapp-detective/KN_1707030,https://images.npo.nl/tile/320x180/Zapp_detective_summer_vibes_logo_cdn_tile-1625924488.png,https://images.npo.nl/tile/320x180/Zapp_detective_summer_vibes_logo_cdn_tile-1625924488.png,"['Actie', 'Komedie']"
Kin,"De familie Kinsella is niet groot, maar speelt een belangrijke rol in het drugscircuit van Dublin. Zoon Michael komt vrij uit de gevangenis op een moment dat de spanningen tussen zijn familie en een rivaliserend kartel steeds hoger oplopen.",Programmas,https://www.npostart.nl/kin/POW_05206859,https://images.npo.nl/tile/320x180/Kin_cdn_tile-1645017336.jpg,https://images.npo.nl/tile/320x180/Kin_cdn_tile-1645017336.jpg,"['Sciencefiction', 'Drama']"
Junior Songfestival,Junior Songfestival volgt de act die Nederland gaat vertegenwoordigen op het Junior Eurovisie Songfestival.,Programmas,https://www.npostart.nl/junior-songfestival/AT_2032155,https://images.npo.nl/tile/320x180/defversiematheuenstefania_cdn_tile-1663243541.jpg,https://images.npo.nl/tile/320x180/defversiematheuenstefania_cdn_tile-1663243541.jpg,"['Komedie', 'Romantiek']"
Katy en de gestolen kippen,De brutale kat Findus en z'n oude baas Pettson gaan hartje winter vissen. Ze worden overvallen door een sneeuwstorm en bouwen een iglo om te schuilen. Om de tijd door te komen vertellen ze elkaar belevenissen van het afgelopen jaar.,Programmas,https://www.npostart.nl/katy-en-de-gestolen-kippen/KN_1727854,https://images.npo.nl/tile/320x180/kro-ncrv_katy_en_de_gestolen_kippen_3_cdn_tile-1665492788.png,https://images.npo.nl/tile/320x180/kro-ncrv_katy_en_de_gestolen_kippen_3_cdn_tile-1665492788.png,"['Animatie', 'Familie']"
Des,"Op 9 februari 1983 wordt in de Londense wijk Hornsey een gruwelijke vondst gedaan; de afvoer van een appartementencomplex blijkt verstopt te zijn door menselijke resten. Al snel heeft de politie een verdachte op het oog, die tot hun verbazing meer dan bereid is om zijn verhaal te doen.",Programmas,https://www.npostart.nl/des/POW_04846431,https://images.npo.nl/tile/320x180/Des_David_Tennant_as_Dennis_Nilsen_cdn_tile-1616944054.jpg,https://images.npo.nl/tile/320x180/Des_David_Tennant_as_Dennis_Nilsen_cdn_tile-1616944054.jpg,"['Misdaad', 'Drama']"
Kiri & Lou,Kiri en Lou maken van alles mee in het bos waar ze wonen.,Programmas,https://www.npostart.nl/kiri-lou/POW_05333616,https://images.npo.nl/tile/320x180/Kiri_and_Lou_cdn_tile-1661429242.jpg,https://images.npo.nl/tile/320x180/Kiri_and_Lou_cdn_tile-1661429242.jpg,"['Drama', 'Misdaad']"
Maud & Babs,Een licht humoristische serie over een familie die onder hoge druk komt te staan vanwege toenemende mantelzorg.,Programmas,https://www.npostart.nl/maud-babs/POW_05057131,https://images.npo.nl/tile/320x180/Maud_Babs__Omroep_Max__cdn_tile-1630826438.jpg,https://images.npo.nl/tile/320x180/Maud_Babs__Omroep_Max__cdn_tile-1630826438.jpg,"['Komedie', 'Drama']"
The Princess,Confronterende kroniek over het publieke leven en de dood van de geliefde 'people's princess' Diana Spencer. Zonder voice-over en uitsluitend van archiefbeelden.,Programmas,https://www.npostart.nl/the-princess/POMS_S_EO_20046071,https://images.npo.nl/tile/320x180/1859931.jpg,https://images.npo.nl/tile/320x180/1859931.jpg,"['Actie', 'Fantasy']"
A Confession,"De politie van het bureau Gablecross probeert een verdwenen jonge vrouw op te sporen. Gedurende het onderzoek naar de toedracht stuit het team dat met deze zaak belast is, op een eerdere verdwijning. De vraag is of beide zaken met elkaar te maken hebben.",Programmas,https://www.npostart.nl/a-confession/POW_04335518,https://images.npo.nl/tile/320x180/A_Confession_cdn_tile-1594028625.jpg,https://images.npo.nl/tile/320x180/A_Confession_cdn_tile-1594028625.jpg,"['Misdaad', 'Drama']"
A royal affair,Prinses Caroline Mathilde wordt op jonge leeftijd uitgehuwelijkt aan de schizofrene Deense koning Christian VII. Van een sprookjeshuwelijk is geen sprake en ze begint een verhouding met de hofarts.,Programmas,https://www.npostart.nl/a-royal-affair/POMS_S_NPO_2164908,https://images.npo.nl/tile/320x180/781165.jpg,https://images.npo.nl/tile/320x180/781165.jpg,"['Drama', 'Historisch']"
Memphis Depay - met beide benen,"Jessica Villerius volgt Memphis Depay dicht op de huid vanaf de voor hem allesbeslissende operatie van zijn kruisband, begin 2020, tot aan zijn eerste Champions Leaguewedstrijd na de blessure.",Programmas,https://www.npostart.nl/memphis-depay-met-beide-benen/POMS_S_BV_16541234,https://images.npo.nl/tile/320x180/Memphis_Depay_met_beide_benen__BNNVARA__cdn_tile-1623002856.jpg,https://images.npo.nl/tile/320x180/Memphis_Depay_met_beide_benen__BNNVARA__cdn_tile-1623002856.jpg,"['Documentaire', 'Sport']"
Dexter,"Amerikaanse (USA) Misdaadserie. Met: Michael Hall, Jennifer Carpenter, Julie Benz e.a. Forensisch analist Dexter Morgan is gespecialiseerd in bloedspatten. Als Dexter niet aan een moordzaak werkt ruimt hij als seriemoordenaar mensen op die het 'verdienen'.",Programmas,https://www.npostart.nl/dexter/POMS_S_VPRO_084297,https://images.npo.nl/tile/320x180/1637404.jpg,https://images.npo.nl/tile/320x180/1637404.jpg,"['Drama', 'Misdaad']"
NOS Gesprek minister-president,"Gesprek met de minister-president over actuele ontwikkelingen in de politiek. Het interviewteam bestaat uit Xander van der Wulp, Arjan Noorlander en Mariëlle Tweebeeke.",Programmas,https://www.npostart.nl/nos-gesprek-minister-president/NOSjnlMP,https://images.npo.nl/tile/320x180/1162572.jpg,https://images.npo.nl/tile/320x180/1162572.jpg,"['Drama', 'Romantiek']"
Ellie de olifant,Animatieserie over de olifant Ellie die elke aflevering iets nieuws ontdekt.,Programmas,https://www.npostart.nl/ellie-de-olifant/POW_04578501,https://images.npo.nl/tile/320x180/Ellie_de_olifant_cdn_tile-1640344443.jpg,https://images.npo.nl/tile/320x180/Ellie_de_olifant_cdn_tile-1640344443.jpg,"['Animatie', 'Familie']"
Too Close,"Forensisch psychiater Emma Robertson moet de geestelijke gesteldheid beoordelen van Connie Mortensen, een vrouw die iets vreselijks heeft gedaan, maar beweert er zich niets van te herinneren. De vlijmscherpe Connie voelt Emma's onzekerheden haarfijn aan, met een complex kat-en-muisspel tot gevolg.",Programmas,https://www.npostart.nl/too-close/POW_04984512,https://images.npo.nl/tile/320x180/Too_Close__Snowed_in_Productions__cdn_tile-1632723089.jpg,https://images.npo.nl/tile/320x180/Too_Close__Snowed_in_Productions__cdn_tile-1632723089.jpg,"['Drama', 'Misdaad']"
Pride and Prejudice,Mr. Bingley en Mr. Darcey vestigen zich op het landgoed Netherton Park in Hertfordshire. Hun komst zorgt voor grote onrust in Longborn House. Daar woont Mrs. Bennett met haar vijf huwbare dochters.,Programmas,https://www.npostart.nl/pride-and-prejudice/POMS_S_NCRV_375721,https://images.npo.nl/tile/320x180/GALLERY_cdn_tile-1607594220.png,https://images.npo.nl/tile/320x180/GALLERY_cdn_tile-1607594220.png,"['Romantiek', 'Drama']"
All Stars & Zonen,"De voetballers van toen zijn ouder geworden. Ze staan nu achter de bar, of zijn inmiddels penningmeester. Nu zijn hun (schoon)zonen en (schoon)dochters aan de bal.",Programmas,https://www.npostart.nl/all-stars-zonen/BV_101401904,https://images.npo.nl/tile/320x180/1475461_cdn_tile-1605535098.jpg,https://images.npo.nl/tile/320x180/1475461_cdn_tile-1605535098.jpg,"['Komedie', 'Drama']"
Natuur op 2,Onder de noemer Natuur op 2 zijn boeiende natuurdocumentaires te bewonderen.,Programmas,https://www.npostart.nl/natuur-op-2/POMS_S_NPO_5717798,https://images.npo.nl/tile/320x180/Natural_World_Hippos_-_Africa_s_River_Giants_004_cdn_tile-1587200862.jpg,https://images.npo.nl/tile/320x180/Natural_World_Hippos_-_Africa_s_River_Giants_004_cdn_tile-1587200862.jpg,"['Misdaad', 'Drama']"
Mijn kleine grote broer,"Komische serie over de onzekere puber Fien tijdens haar eerste jaar op de middelbare school. De 12-jarige Fien groeit op met haar verstandelijk gehandicapte broer en daar heeft ze het soms best moeilijk mee. Nu ze in de brugklas zit, vindt ze dat een goed moment voor een nieuwe start, zonder Luuk.",Programmas,https://www.npostart.nl/mijn-kleine-grote-broer/KN_1725050,https://images.npo.nl/tile/320x180/mijn-kleine-grote-broer-fotograaf-wessel-de-groot_cdn_tile-1629210261.jpg,https://images.npo.nl/tile/320x180/mijn-kleine-grote-broer-fotograaf-wessel-de-groot_cdn_tile-1629210261.jpg,"['Komedie', 'Drama']"
Wat een Suikerfeest,Najib Amhali biedt met Anuar en Roué Verveer een enerverende avond rond de ramadan en het Suikerfeest.,Programmas,https://www.npostart.nl/wat-een-suikerfeest/POMS_S_NTR_16141667,https://images.npo.nl/tile/320x180/Wat_een_Suikerfeest_Foto__Ruud_Baan_cdn_tile-1589806479.jpg,https://images.npo.nl/tile/320x180/Wat_een_Suikerfeest_Foto__Ruud_Baan_cdn_tile-1589806479.jpg,"['Drama', 'Komedie']"
Oorlogswinter,"De veertienjarige Michiel beleeft het avontuur van zijn leven als hij voor een ondergedoken Engelse soldaat moet zorgen. Hij leert al snel dat goed en kwaad dicht bij elkaar liggen. Als een volwassen man, moet hij zijn eigen beslissingen nemen.",Programmas,https://www.npostart.nl/oorlogswinter/POW_00470787,https://images.npo.nl/tile/320x180/Oorlogswinter_cdn_tile-1610636392.jpg,https://images.npo.nl/tile/320x180/Oorlogswinter_cdn_tile-1610636392.jpg,"['Oorlog', 'Avontuur']"
Bloodlands,"Als een prominent ex-IRA-lid verdwijnt, is het aan inspecteur Tom Brannick en zijn brigadier Niamh om hem terug te vinden voor de onrust te hoog oploopt. Er blijkt ineens een link te zijn met een ruim twintig jaar oude zaak, die zeker voor Brannick heel gevoelig ligt.",Programmas,https://www.npostart.nl/bloodlands/POW_04709169,https://images.npo.nl/tile/320x180/Bloodlands_S2_cdn_tile-1677232933.jpg,https://images.npo.nl/tile/320x180/Bloodlands_S2_cdn_tile-1677232933.jpg,"['Misdaad', 'Drama']"
Het videodagboek van Anne Frank,"Het dagboek van Anne Frank is wereldberoemd. Stel, Anne had geen dagboek, maar een videocamera. Met behulp van die camera legt ze haar leven vast in een videodagboek.",Programmas,https://www.npostart.nl/het-videodagboek-van-anne-frank/VPWON_1329170,https://images.npo.nl/tile/320x180/1556964.jpg,https://images.npo.nl/tile/320x180/1556964.jpg,"['Drama', 'Oorlog']"
Make-Up Cup,"Nikkie de Jager gaat op zoek naar de nieuwe make-up artist van Nederland. De jonge talenten toveren hun gezicht om van blanco canvas tot adembenemend kunstwerk. Van beauty looks tot fantasierijke grimecreaties, alles komt voorbij. Nikkie beoordeelt de talenten op hun techniek en creativiteit.",Programmas,https://www.npostart.nl/make-up-cup/AT_2151136,https://images.npo.nl/tile/320x180/dsc04311_cdn_tile-1610352940.jpg,https://images.npo.nl/tile/320x180/dsc04311_cdn_tile-1610352940.jpg,"['Komedie', 'Romantiek']"
Zina,Vijf vriendinnen van Marokkaans-Nederlandse afkomst zoeken hun weg in de Nederlandse realiteit.,Programmas,https://www.npostart.nl/zina/KN_1724948,https://images.npo.nl/tile/320x180/Zina_serie_cdn_tile-1638872981.jpg,https://images.npo.nl/tile/320x180/Zina_serie_cdn_tile-1638872981.jpg,"['Drama', 'Komedie']"
Simon,"Animatieserie over een konijnengezin, waarin de brutale Simon met zijn jonge broertje Casper zonder angst alle (herkenbare) dagelijkse problemen en uitdagingen probeert te overwinnen.",Programmas,https://www.npostart.nl/simon/POW_04138950,https://images.npo.nl/tile/320x180/SIM2_EP222_DA_05_rgb_cdn_tile-1587180511.jpg,https://images.npo.nl/tile/320x180/SIM2_EP222_DA_05_rgb_cdn_tile-1587180511.jpg,"['Komedie', 'Drama']"
Bob de Bouwer,"Animatieserie over Bob de Bouwer, een bouwvakker die alles kan maken, samen met zijn vrienden Wendy, Liftie en Scoop.",Programmas,https://www.npostart.nl/bob-de-bouwer/POW_00815720,https://images.npo.nl/tile/320x180/690663.jpg,https://images.npo.nl/tile/320x180/690663.jpg,"['Familie', 'Animatie']"
"Bernhard, schavuit van Oranje",Prins Bernhard heeft een turbulent leven als een prins-gemaal en probeert zich te ontworstelen aan een keurslijf. Hij zoekt zijn eigen weg en moet diepe crisissen overleven om erachter te komen wat ware liefde werkelijk betekent.,Programmas,https://www.npostart.nl/bernhard-schavuit-van-oranje/VPWON_1345746,https://images.npo.nl/tile/320x180/Bernhard_schavuit_van_oranje_cdn_tile-1667814247.jpg,https://images.npo.nl/tile/320x180/Bernhard_schavuit_van_oranje_cdn_tile-1667814247.jpg,"['Komedie', 'Actie']"
Sahara,"Bram Vermeulen doorkruist de grootste zandwoestijn op aarde. Hij ervaart de hitte van de woestijn, de gevaren van oprukkend jihadisme en ontmoet de bewoners van een van de meest onherbergzame gebieden op aarde.",Programmas,https://www.npostart.nl/sahara/VPWON_1295989,https://images.npo.nl/tile/320x180/sahara-bram-vermeulen-mauritanie-vpro-bijgeknipt_cdn_tile-1587146412.jpg,https://images.npo.nl/tile/320x180/sahara-bram-vermeulen-mauritanie-vpro-bijgeknipt_cdn_tile-1587146412.jpg,"['Actie', 'Avontuur']"
Ik durf het bijna niet te vragen,Onbegrepen en gemarginaliseerde mensen krijgen de kans om hun stem te laten horen door te reageren op hele directe en soms nogal botte vragen van het publiek,Programmas,https://www.npostart.nl/ik-durf-het-bijna-niet-te-vragen/BV_101391017,https://images.npo.nl/tile/320x180/ik_durf_het_bijna_niet_te_vragen_0402_cdn_tile-1630412913.png,https://images.npo.nl/tile/320x180/ik_durf_het_bijna_niet_te_vragen_0402_cdn_tile-1630412913.png,"['Documentaire', 'Muziek']"
Pieter Konijn,Animatieserie over de avonturen van Pieter Konijn.,Programmas,https://www.npostart.nl/pieter-konijn/POW_00890545,https://images.npo.nl/tile/320x180/646347.jpg,https://images.npo.nl/tile/320x180/646347.jpg,"['Animatie', 'Avontuur']"
Puppy Patrol,"Samen met hun superslimme hond Dapper vormen de kinderen Lena, Niels, Emma en Jesse de Puppy Patrol. Zij zetten alles op alles om dieren en mensen in nood te helpen.",Programmas,https://www.npostart.nl/puppy-patrol/KN_1696343,https://images.npo.nl/tile/320x180/996088.jpg,https://images.npo.nl/tile/320x180/996088.jpg,"['Familie', 'Mystery']"
Anorexia Special,Rondom de aangrijpende documentaire 'Emma Wil Leven' zendt NPO 3 een Anorexia Special uit op NPO 3.,Programmas,https://www.npostart.nl/anorexia-special/POMS_S_BNN_6114668,https://images.npo.nl/tile/320x180/832308.jpg,https://images.npo.nl/tile/320x180/832308.jpg,"['Drama', 'Sciencefiction']"
Het herriehofje,Kleuterdramaserie waarin de avonturen van de zesjarige Hiba en haar vriendjes worden gevolgd. Samen wonen zij in Het herriehofje. De bonte verzameling van bewoners met hun uiteenlopende meningen zorgen ervoor dat het in dit hofje altijd gezellig en rumoerig is.,Programmas,https://www.npostart.nl/het-herriehofje/KN_1726373,https://images.npo.nl/tile/320x180/Herriehofje_HR-3402_cdn_tile-1648732888.jpg,https://images.npo.nl/tile/320x180/Herriehofje_HR-3402_cdn_tile-1648732888.jpg,"['Komedie', 'Romantiek']"
Sergio & Axel: Van de Kaart,"De Nederlandse topkok Sergio Herman en de Vlaamse acteur Axel Daeseleire gaan op culinaire wereldreis naar Thailand, Japan, India, Mexico, Libanon en Noorwegen.",Programmas,https://www.npostart.nl/sergio-axel-van-de-kaart/VPWON_1321834,https://images.npo.nl/tile/320x180/sergioaxel-vdk-s1-afl01-003_cdn_tile-1594813410.png,https://images.npo.nl/tile/320x180/sergioaxel-vdk-s1-afl01-003_cdn_tile-1594813410.png,"['Drama', 'Biografie']"
The Drowning,"Wanneer de 4-jarige zoon van Jodie Walsh tijdens een picknick aan de oever van een meer spoorloos verdwijnt, gaat de politie van verdrinking uit. Zijn lichaam wordt echter nooit gevonden, en negen jaar later besluit Jodie na een ingrijpende gebeurtenis op onderzoek te gaan.",Programmas,https://www.npostart.nl/the-drowning/POW_04984483,https://images.npo.nl/tile/320x180/The_Drowning_2__KRO-NCRV__cdn_tile-1625732702.jpg,https://images.npo.nl/tile/320x180/The_Drowning_2__KRO-NCRV__cdn_tile-1625732702.jpg,"['Drama', 'Thriller']"
No Offence,Op het politiebureau Friday Street in Manchester leidt inspecteur Viv Deering op geheel eigen wijze een team van toegewijde rechercheurs. Samen zetten ze zich in voor de veiligheid van de stad en haar inwoners.,Programmas,https://www.npostart.nl/no-offence/POW_02980447,https://images.npo.nl/tile/320x180/3_Shot_No_Offence_f10_v1_cdn_tile-1590096815.jpg,https://images.npo.nl/tile/320x180/3_Shot_No_Offence_f10_v1_cdn_tile-1590096815.jpg,"['Komedie', 'Misdaad']"
De Smurfen,"De belevenissen van alle Smurfen in het Smurfendorp, dat al meer dan 50 jaar bestaat.",Programmas,https://www.npostart.nl/de-smurfen/POW_00822800,https://images.npo.nl/tile/320x180/1605560.jpg,https://images.npo.nl/tile/320x180/1605560.jpg,"['Animatie', 'Familie']"
NOS Journaal 20.00 uur,"Met het laatste nieuws, gebeurtenissen van nationaal en internationaal belang en de weersverwachting voor de avond en komende dagen.",Programmas,https://www.npostart.nl/nos-journaal-2000-uur/NOSjnl2000,https://images.npo.nl/tile/320x180/nos_journaal_cdn_tile-1614682574.jpg,https://images.npo.nl/tile/320x180/nos_journaal_cdn_tile-1614682574.jpg,"['Drama', 'Romantiek']"
De Sociëteit,"Wekelijkse inclusieve talkshow waarin met open blik de actualiteit (op politiek, maatschappelijk en cultureel gebied) wordt doorgenomen.",Programmas,https://www.npostart.nl/de-societeit/VPWON_1333727,https://images.npo.nl/tile/320x180/SL_De_Socie_teit_cdn_tile-1677598220.png,https://images.npo.nl/tile/320x180/SL_De_Socie_teit_cdn_tile-1677598220.png,"['Komedie', 'Drama']"
NOS Journaal met gebarentaal,Alle Journaaluitzendingen met gebarentolken.,Programmas,https://www.npostart.nl/nos-journaal-met-gebarentaal/NOSJournaalgebarentolk,https://images.npo.nl/tile/320x180/nos_journaal_cdn_tile-1614682574.jpg,https://images.npo.nl/tile/320x180/nos_journaal_cdn_tile-1614682574.jpg,"['Komedie', 'Romantiek']"
The Tourist,"Na een aanslag op zijn leven ontwaakt een man met geheugenverlies in een Australisch ziekenhuis, zonder te weten wie hij is en wat er is gebeurd. Hij moet zo snel mogelijk zijn identiteit zien te achterhalen, voor hij wordt ingehaald door zijn verleden.",Programmas,https://www.npostart.nl/the-tourist/POW_04984517,https://images.npo.nl/tile/320x180/The_Tourist_cdn_tile-1657209352.jpg,https://images.npo.nl/tile/320x180/The_Tourist_cdn_tile-1657209352.jpg,"['Actie', 'Romantiek']"
The Bay,In de Engelse kustplaats Morecambe Bay is brigadier Lisa Armstrong werkzaam als verbindingsofficier. Daarmee is zij de link tussen families en het politie-onderzoek. Ze wordt ingeschakeld nadat er een tweeling spoorloos is verdwenen en komt vervolgens tot de ontdekking dat haar band met het getroffen gezin het onderzoek en haar carrière weleens in gevaar zou kunnen brengen.,Programmas,https://www.npostart.nl/the-bay/POW_04335501,https://images.npo.nl/tile/320x180/The_Bay_seizoen_2__ITV__cdn_tile-1622440761.jpg,https://images.npo.nl/tile/320x180/The_Bay_seizoen_2__ITV__cdn_tile-1622440761.jpg,"['Horror', 'Sciencefiction']"
Linksom of Rechtsom - Pauws Verkiezingsdebat,"Welke belangrijke afslagen gaan we als samenleving de komende tijd nemen op thema's als klimaat, economie, wonen en asiel? Gaan we linksom, of gaan we rechtsom? Mark Rutte en Edith Schippers (VVD) van het rechtse blok gaan de confrontatie aan met Attje Kuiken (PvdA) en Jesse Klaver (GroenLinks) van het linkse blok in de aanloop naar de Provinciale Statenverkiezingen.",Programmas,https://www.npostart.nl/linksom-of-rechtsom-pauws-verkiezingsdebat/POMS_S_BV_20050484,https://images.npo.nl/tile/320x180/1876931.jpg,https://images.npo.nl/tile/320x180/1876931.jpg,"['Animatie', 'Komedie']"
Rules of the Game,"Hr-manager Maya gaat aan de slag bij het bedrijf Fly Dynamic, waar ze tot ongenoegen van directeur Samantha besluit om de ongezonde bedrijfscultuur aan te pakken. Maya komt echter al snel ernstige misstanden op het spoor en hoe dieper ze graaft, hoe meer duistere geheimen er aan het licht komen.",Programmas,https://www.npostart.nl/rules-of-the-game/POW_05129036,https://images.npo.nl/tile/320x180/Rules_of_the_Game_generics___The_Forge_Entertainment___A3MI__15__cdn_tile-1666612816.jpg,https://images.npo.nl/tile/320x180/Rules_of_the_Game_generics___The_Forge_Entertainment___A3MI__15__cdn_tile-1666612816.jpg,"['Documentaire', 'Sport']"
Van Vader naar Moeder,"Tatum Dagelet gaat op pad met kinderen van gescheiden ouders. Ze rijdt een kind van de ene ouder naar de andere, en praat met ze over hoe het is als je ouders gescheiden zijn.",Programmas,https://www.npostart.nl/van-vader-naar-moeder/VPWON_1298270,https://images.npo.nl/tile/320x180/vvnm_zomervakantie_cdn_tile-1678195357.jpeg,https://images.npo.nl/tile/320x180/vvnm_zomervakantie_cdn_tile-1678195357.jpeg,"['Documentaire', 'Biografie']"
Herman Finkers - Missa in Mysterium,"Naar het gelijknamige boek van Philip Pullman. Kort na de dood van haar vader, kapitein Lockhart, krijgt Sally Lockhart een mysterieuze brief. Al gauw raakt ze verwikkeld in een zoektocht naar een robijn, waar ook mrs. Holland achteraan zit, een oudere vrouw, die nergens voor terug deinst.",Programmas,https://www.npostart.nl/herman-finkers-missa-in-mysterium/POMS_S_KN_6496949,https://images.npo.nl/tile/320x180/845911.jpg,https://images.npo.nl/tile/320x180/845911.jpg,"['Drama', 'Avontuur']"
Casper en Emma,De serie draait om de twee 5-jarigen Casper en Emma die voor het eerst naar de basisschool gaan. Ze hebben allebei een knuffel: Caspers knuffel heet Welpje en Emma's knuffel heet Mevrouw Konijn. Deze knuffels kunnen praten! Casper en Emma nemen hun knuffels overal mee naar toe.,Programmas,https://www.npostart.nl/casper-en-emma/POW_04582617,https://images.npo.nl/tile/320x180/1325231.jpg,https://images.npo.nl/tile/320x180/1325231.jpg,"['Familie', 'Avontuur']"
Shaun het schaap,"Animatieserie over het slimme schaapje Shaun, dat allerlei avonturen beleeft op de boerderij.",Programmas,https://www.npostart.nl/shaun-het-schaap/POW_00890542,https://images.npo.nl/tile/320x180/642819.jpg,https://images.npo.nl/tile/320x180/642819.jpg,"['Animatie', 'Avontuur']"
Mega Mindy,"Ergens in een doorsnee provinciestadje op een klein politiebureau werkt Mieke Fonkel. Een onopvallend meisje waar niemand echt naar omkijkt. Haar baas, Commissaris Migrain en haar knappe collega Toby slagen er maar niet in ook maar één misdaad op te lossen. Dat komt vooral door de domheid van de commissaris, maar gelukkig voor de twee mislukte speurders verschijnt op het cruciale moment telkens de superheldin Mega Mindy. Eigenlijk is dat Mieke, maar dat weet niemand. Of althans bijna niemand...",Programmas,https://www.npostart.nl/mega-mindy/AT_2048907,https://images.npo.nl/tile/320x180/mega-mindy_cdn_tile-1626439721.png,https://images.npo.nl/tile/320x180/mega-mindy_cdn_tile-1626439721.png,"['Avontuur', 'Misdaad']"
Het Spetterslot,"Familiespelshow. Twaalf aanvallers gaan de strijd met elkaar aan om de kroon van Het Spetterslot te veroveren. Hiervoor moeten zij een extreme hindernisbaan over vol bizarre obstakels. Na drie rondes kan slechts één aanvaller de kroon bemachtigen en zich de koning of koningin van Het Spetterslot noemen. De aanvallers worden daarbij flink gedwarsboomd door de verdedigers van Het Spetterslot. Deze slechteriken zetten alles in om hen bij de kroon weg te houden: waterkanonnen, paintballen, schuim, stoom en lijm. De spetterende spelshow zit dan ook vol hilarische valpartijen, stuntelige smakken in het water en geglibber in schuimbaden. Een barre strijd gaat beginnen... in de naam van Spetterslot! Presentatie: Ron Boszhard, Viviënne van den Assem.",Programmas,https://www.npostart.nl/het-spetterslot/POMS_S_TROS_123410,https://images.npo.nl/tile/320x180/976245.jpg,https://images.npo.nl/tile/320x180/976245.jpg,"['Komedie', 'Romantiek']"
Het Geheime Leven van 4-jarigen,"Acht kleuters uit alle windstreken van ons land komen naar deze bijzondere school waar camera's en microfoons alles registreren. We zien vierjarigen zoals we ze nooit zien als we erbij zijn. Kleine mensen, die met elkaar omgaan, zoals volwassenen dat doen.",Programmas,https://www.npostart.nl/het-geheime-leven-van-4-jarigen/VPWON_1265012,https://images.npo.nl/tile/320x180/Het_geheime_leven_van_4-jarigen__EO__-_Groep_A_-_Michae__l_Terlouw_Fotografie_cdn_tile-1590066243.jpg,https://images.npo.nl/tile/320x180/Het_geheime_leven_van_4-jarigen__EO__-_Groep_A_-_Michae__l_Terlouw_Fotografie_cdn_tile-1590066243.jpg,"['Documentaire', 'Muziek']"
