,Name,Description,Category,URL,Small_Image,Large_Image,Tags
848,"Stil Leven, een documentaire over stilgeboorte",We volgen Rowan Blijd middels homevideobeelden en interviews tijdens de periode waarin ze haar zoon Amari verloor na een zwangerschap van 38 weken.,Documentaires,https://www.npostart.nl/stil-leven-een-documentaire-over-stilgeboorte/12-10-2022/KN_1730255,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1151000/1151938.jpg?cb=1674223304,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1151000/1151938.jpg?cb=1674223304,['Documentaire']
851,Leaving Afghanistan,Augustus 2021 namen de Taliban de macht weer over in Afghanistan. Dit tweeluik reconstrueert met de belangrijkste betrokkenen hoe het zover heeft kunnen komen.,Documentaires,https://www.npostart.nl/leaving-afghanistan/VPWON_1344056,https://www.moviemeter.nl/series/images/photo/8000/8651.300.jpg?cb=1665394774,https://www.moviemeter.nl/series/images/photo/8000/8651.300.jpg?cb=1665394774,['1 seizoen']
852,Changing the game,"Urgente en ingetogen sportdocumentaire belicht transgenderinclusie van drie jonge topatleten in de Verenigde Staten; Sarah, Andraya en Mack.",Documentaires,https://www.npostart.nl/changing-the-game/16-10-2022/VPWON_1339329,https://images.npo.nl/tile/320x180/1806143.jpg,https://images.npo.nl/tile/320x180/1806143.jpg,['Actie']
856,Zembla,"Door de elektronische sigaret ook te verkopen in smaken zoals suikerspin, hazelnootpasta en aardbeienijs, creëert 'Big Tobacco' een nieuwe generatie nicotineverslaafden: kinderen en jongeren.",Documentaires,https://www.npostart.nl/zembla/20-10-2022/BV_101408046,https://images.npo.nl/tile/320x180/1810621.jpg,https://images.npo.nl/tile/320x180/1810621.jpg,"['Drama', 'Historisch']"
857,De Hemelse Bloem,"Hoe kan de huidige generatie jonge vrouwen zich losmaken van patronen van schuld en schaamte rondom lichaamsbeeld en seksualiteit, en leren hun eigen fysieke genot en zelfbeeld voorop te zetten?",Documentaires,https://www.npostart.nl/de-hemelse-bloem/22-10-2022/BV_101408927,https://images.npo.nl/tile/320x180/1807947.jpg,https://images.npo.nl/header/2560x1440/1807947.jpg,[]
858,Louder! So I can hear you,"Hoe houd je iemand vast die steeds meer vervaagt? Regisseur Laura Bokhoven maakt een reis die haar overleden vader in het verleden maakte, om zijn aanwezigheid weer te voelen.",Documentaires,https://www.npostart.nl/louder-so-i-can-hear-you/22-10-2022/VPWON_1343975,https://images.npo.nl/tile/320x180/1802087.jpg,https://images.npo.nl/tile/320x180/1802087.jpg,['Documentaire']
859,Jongen van hout,Stijn (14) stopte een jaar geleden met school. Nu probeert hij zijn leven op de rit te krijgen.,Documentaires,https://www.npostart.nl/jongen-van-hout/22-10-2022/KN_1730218,https://images.npo.nl/tile/320x180/1810782.jpg,https://images.npo.nl/tile/320x180/1810782.jpg,['Documentaire']
860,Swans reflecting elephants,"Als Niek Silvan in de spiegel kijkt, ziet hij iemand die er zo monsterlijk uitziet dat het haast onmenselijk is. Zoekende naar een oplossing, drijven er pijnlijke antwoorden uit zijn jeugd naar boven.",Documentaires,https://www.npostart.nl/swans-reflecting-elephants/23-10-2022/AT_300009339,https://images.npo.nl/tile/320x180/1810702.jpg,https://images.npo.nl/tile/320x180/1810702.jpg,['Documentaire']
863,2Doc kort,Professioneel skateboarder Douwe Macaré wordt gevolgd in aanloop naar de Olympische Spelen van 2021. Professional Nassim Guammaz ziet de Spelen als bedreiging voor de pure vorm van het skateboarden.,Documentaires,https://www.npostart.nl/2doc-kort/25-10-2022/BV_101408315,https://images.npo.nl/tile/320x180/1787655.jpg,https://images.npo.nl/header/2560x1440/1787655.jpg,[]
865,3Doc: De klimaatverkenner,"Waarom gaan wij er vanuit dat het goed komt, terwijl de zeespiegel stijgt en grote delen van ons land onder zeeniveau liggen? Nicolaas Veul verkent de toekomst én gaat op zoek naar een plan B.",Documentaires,https://www.npostart.nl/3doc-de-klimaatverkenner/28-10-2022/VPWON_1340943,https://images.npo.nl/tile/320x180/1813694.jpg,https://images.npo.nl/header/2560x1440/1813694.jpg,[]
866,Hanky panky goodbye,Roosmarijn Wind doet onderzoek naar 'Asian hate': haat en racisme tegen Aziaten. Als een in Zuid-Korea geboren Nederlandse wordt ze hier zelf regelmatig mee geconfronteerd.,Documentaires,https://www.npostart.nl/hanky-panky-goodbye/02-11-2022/KN_1730256,https://images.npo.nl/tile/320x180/1807890.jpg,https://images.npo.nl/tile/320x180/1807890.jpg,['Documentaire']
867,"Duty of Care, Pleiten voor de Planeet",Portret van de Nederlandse advocaat Roger Cox die wereldgeschiedenis schrijft met de Urgenda en Shell zaak en zo laat zien hoe de rechtspraak de wereld kan behoeden voor een klimaatcrisis.,Documentaires,https://www.npostart.nl/duty-of-care-pleiten-voor-de-planeet/04-11-2022/VPWON_1339582,https://images.npo.nl/tile/320x180/1812445.jpg,https://images.npo.nl/tile/320x180/1812445.jpg,['Documentaire']
872,En de naam is: Heeresma,Een treurige familiegeschiedenis over de getalenteerde schrijver en dichter Heere Heeresma. Journalist Anton de Goede spreekt met zijn kinderen Marijne en Heere jr.,Documentaires,https://www.npostart.nl/en-de-naam-is-heeresma/14-11-2022/VPWON_1345196,https://images.npo.nl/tile/320x180/1818596.jpg,https://images.npo.nl/header/2560x1440/1818596.jpg,[]
874,Nederland onder water,Nederlands meest verborgen natuur. Over verrassende onderwaterbewoners in een adembenemend mooie wereld. Dieren met karakter waarin veel parallellen te ontdekken zijn met onze eigen wereld.,Documentaires,https://www.npostart.nl/nederland-onder-water/16-11-2022/AT_2161158,https://images.npo.nl/tile/320x180/1809712.jpg,https://images.npo.nl/tile/320x180/1809712.jpg,['Documentaire']
875,Louis,"Portret van Louis van Gaal, één van de beste voetbaltrainers die ons land ooit gekend heeft én de man over wie iedereen een mening heeft. Hij blikt terug op zijn kleurrijke carrière én privéleven.",Documentaires,https://www.npostart.nl/louis/POMS_S_MAX_20012736,https://images.npo.nl/tile/320x180/SL_2_Louis_cdn_tile-1671101844.png,https://images.npo.nl/tile/320x180/SL_2_Louis_cdn_tile-1671101844.png,"['Documentaire', 'Biografie']"
877,Candy: A Skater's Mind,"Portret van de Nederlandse skateboarder Candy en haar voorbereidingen op de Olympische Spelen. Ze overwint een blessure, maar in Tokio slaat het noodlot opnieuw toe wanneer zij in quarantaine moet.",Documentaires,https://www.npostart.nl/candy-a-skaters-mind/17-11-2022/VPWON_1342462,https://images.npo.nl/tile/320x180/1813007.jpg,https://images.npo.nl/header/2560x1440/1813007.jpg,[]
882,Meer dan goud,"Marianne Timmer, de harde ijskoningin laat haar 'zachte kant' zien. Ze vertelt over haar grote liefde, de ruzie met haar vader en hoe één datum haar leven meerdere keren volledig op z'n kop zette.",Documentaires,https://www.npostart.nl/meer-dan-goud/04-11-2022/VPWON_1341652,https://images.npo.nl/tile/320x180/1810767.jpg,https://images.npo.nl/tile/320x180/1810767.jpg,['2 seizoenen']
884,Andere Tijden Sport,"De koppies hangen omlaag in de rust van Nederland-Brazilië, kwartfinale WK 2010. Dan begint coach Bert van Marwijk aan zijn magische speech.",Documentaires,https://www.npostart.nl/andere-tijden-sport/27-11-2022/VPWON_1333625,https://images.npo.nl/tile/320x180/1824730.jpg,https://images.npo.nl/tile/320x180/1824730.jpg,['2 seizoenen']
891,Close Up,"De afgelopen jaren reisde de Iraakse fotograaf Latif Al Ani op 86-jarige leeftijd door Irak, op zoek naar de mensen en plaatsen die hij ooit fotografeerde.",Documentaires,https://www.npostart.nl/close-up/16-11-2022/AT_2161460,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/31000/31283.jpg?cb=1661109574,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/31000/31283.jpg?cb=1661109574,['Thriller']
895,Het Achterhuis van Rotterdam,Documentaire over drie Joodse Rotterdamse echtparen die tijdens de Tweede Wereldoorlog jarenlang in de Breepleinkerk ondergedoken zaten.,Documentaires,https://www.npostart.nl/het-achterhuis-van-rotterdam/14-12-2022/POW_05472849,https://images.npo.nl/tile/320x180/1831633.jpg,https://images.npo.nl/tile/320x180/1831633.jpg,['Documentaire']
897,De Nieuwe Getuigen van Auschwitz,Radio-dj Eddy Keur vroeg aan een luisteraar wie het dagboek van Anne Frank had geschreven. Het antwoord was: Annie M.G. Schmidt. Aanleiding om met vijf jongeren naar Auschwitz af te reizen.,Documentaires,https://www.npostart.nl/de-nieuwe-getuigen-van-auschwitz/16-12-2022/POW_05529812,https://images.npo.nl/tile/320x180/1833441.jpg,https://images.npo.nl/tile/320x180/1833441.jpg,"['Familie', 'Fantasy']"
898,"Dolly Dots, Sisters on Tour",Documentaire van filmmakers Nada van Nie en Hadewijch van Velzen over de Dolly Dots. Zij volgden de vijf dames op de voet tijdens de voorbereidingen van hun reünietour.,Documentaires,https://www.npostart.nl/dolly-dots-sisters-on-tour/17-12-2022/POW_05481129,https://images.npo.nl/tile/320x180/1835958.jpg,https://images.npo.nl/tile/320x180/1835958.jpg,['Documentaire']
904,a-ha THE MOVIE,"Take On Me is dé hit van 1985. A-ha speelt nu nog in volle zalen, maar de leden praten niet met elkaar en verblijven in aparte kleedkamers. Een verhaal over supersterrendom en verbroken vriendschap.",Documentaires,https://www.npostart.nl/a-ha-the-movie/30-12-2022/VPWON_1283648,https://images.npo.nl/tile/320x180/1823804.jpg,https://images.npo.nl/tile/320x180/1823804.jpg,"['Documentaire', 'Muziek']"
905,"The Cats nog één keer samen, een eerbetoon","Jan Slagter haalt met Piet Veerman, Arnold Mühren, Jaap Schilder en Piet Keizer herinneringen op aan de succestijd, de druk en de lol die de band The Cats in hun hoogtijdagen beleefde.",Documentaires,https://www.npostart.nl/the-cats-nog-een-keer-samen-een-eerbetoon/01-01-2023/POW_05537030,https://images.npo.nl/tile/320x180/1840820.jpg,https://images.npo.nl/header/2560x1440/1840820.jpg,[]
907,Napels aan de Noordzee,Het Haagse stadhuis vormt al drie jaar lang het decor van de corruptiezaak tegen oud-wethouder Richard de Mos. Wat doet dat met de lokale democratie?,Documentaires,https://www.npostart.nl/napels-aan-de-noordzee/09-01-2023/POW_05548968,https://images.npo.nl/tile/320x180/1848895.jpg,https://images.npo.nl/tile/320x180/1848895.jpg,['Documentaire']
910,2Doc: Blijven Gaan,In deze documentaire worden vijf senioren (70-91 jaar) gevolgd die met elkaar in een Rotterdamse sportschool trainen. De senioren hebben steun aan elkaar: herkomst en sociale status vallen weg.,Documentaires,https://www.npostart.nl/2doc-blijven-gaan/19-01-2023/POW_05534839,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1149000/1149058.jpg?cb=1674759034,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1149000/1149058.jpg?cb=1674759034,['Documentaire']
911,2Doc: Reckonings,Een reconstructie van de onderhandelingen in 1952 in kasteel Oud-Wassenaar tussen Joodse en Duitse leiders over de compensatie voor de overlevenden van de industriële massamoord door de nazi's.,Documentaires,https://www.npostart.nl/2doc-reckonings/26-01-2023/VPWON_1340438,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/7000/7255.jpg?cb=1375774857,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/7000/7255.jpg?cb=1375774857,"['Komedie', 'Romantiek']"
913,Vroege Vogels presenteert: Strand,"Ruben Smit neemt je mee naar het strand, een plek waar continue strijd voor overleving plaatsvindt. Dwergsternkuikens broeden op het open zand waar mensen over lopen. Alleen de sterksten overleven.",Documentaires,https://www.npostart.nl/vroege-vogels-presenteert-strand/05-02-2023/BV_101409416,https://images.npo.nl/tile/320x180/1855702.jpg,https://images.npo.nl/tile/320x180/1855702.jpg,['3 seizoenen']
914,Karo wil goed dood,"Karo (29) heeft een complexe posttraumatische stressstoornis en is uitbehandeld. Haar psychisch lijden is ondraaglijk, verder leven wil ze niet meer. Daarom is ze een euthanasietraject gestart.",Documentaires,https://www.npostart.nl/karo-wil-goed-dood/09-02-2023/VPWON_1349906,https://images.npo.nl/tile/320x180/1859383.jpg,https://images.npo.nl/header/2560x1440/1859383.jpg,[]
916,Not Carol,Carol Coronado vermoordt onverwacht haar dochters. Uit onderzoek blijkt dat zij lijdt aan een postpartum psychose. Duidelijk wordt hoe de Amerikaanse justitie dit probleem volledig negeert.,Documentaires,https://www.npostart.nl/not-carol/10-02-2023/VPWON_1330268,https://images.npo.nl/tile/320x180/1859899.jpg,https://images.npo.nl/tile/320x180/1859899.jpg,['Documentaire']
917,Zo doo wiejleu dat: een eeuw Twente op film,Wat maakt Twente tot Twente? Welke veranderingen hebben de laatste eeuw plaatsgevonden? Deze documentaire vertelt het verhaal over een eeuw Twente en is samengesteld uit filmarchiefbeelden.,Documentaires,https://www.npostart.nl/zo-doo-wiejleu-dat-een-eeuw-twente-op-film/12-02-2023/POW_05534900,https://images.npo.nl/tile/320x180/1864839.jpg,https://images.npo.nl/header/2560x1440/1864839.jpg,[]
919,Oranje Helmen in Turkije,De dag na de verwoestende aardbeving in Turkije en Syrië trok het Nederlandse USAR-team naar het rampgebied. Journalist Geertjan Lassche reisde met heb mee om verslag te doen van de ramp.,Documentaires,https://www.npostart.nl/oranje-helmen-in-turkije/14-02-2023/BV_101409753,https://images.npo.nl/tile/320x180/1867873.jpg,https://images.npo.nl/header/2560x1440/1867873.jpg,[]
928,2Doc Kort,"Corrie's partner Ashley is in transitie van man naar vrouw. Daardoor voelt Corrie zich tekortgedaan. Ze lucht haar hart bij haar beste vriendin Jet, die haar aanmoedigt aan zichzelf te blijven denken.",Documentaires,https://www.npostart.nl/2doc-kort/17-03-2023/KN_1731568,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1877103.jpg,[]
929,2Doc,"Portret van het Groningse dorpje Overschild, dat wordt gesloopt en herbouwd vanwege de aardbevingen. Dat is althans het voornemen, maar gaandeweg neemt de bestaansonzekerheid van de inwoners toe.",Documentaires,https://www.npostart.nl/2doc/23-03-2023/VPWON_1349762,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/7000/7255.jpg?cb=1375774857,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/7000/7255.jpg?cb=1375774857,"['Komedie', 'Romantiek']"
931,Makers van Morgen,"Anne heeft moeite met het accepteren van haar zoon Felix, die is geboren met het syndroom van Down. Ze probeert haar worsteling te verwerken door theater te maken met een 32-jarige vrouw met Down.",Documentaires,https://www.npostart.nl/makers-van-morgen/01-01-2000/POW_05349446,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/96000/96883.jpg?cb=1388824665,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/96000/96883.jpg?cb=1388824665,"['Documentaire', 'Drama']"
932,2Doc:,"Oud-minister Ed van Thijn zwijgt vijftig jaar lang over zijn oorlogservaringen, wat een ongewild grote impact heeft. Hijzelf en intimi vertellen over zijn leven en de impact van dit zwijgen.",Documentaires,https://www.npostart.nl/2doc/03-05-2022/BV_101408258,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/7000/7255.jpg?cb=1375774857,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/7000/7255.jpg?cb=1375774857,"['Komedie', 'Romantiek']"
933,The Princess,Confronterende kroniek over het publieke leven en de dood van de geliefde 'people's princess' Diana Spencer. Zonder voice-over en uitsluitend van archiefbeelden.,Documentaires,https://www.npostart.nl/the-princess/17-01-2024/VPWON_1340006,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1147000/1147173.jpg?cb=1659252425,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1147000/1147173.jpg?cb=1659252425,"['Actie', 'Fantasy']"
934,Jack B. Yeats: The Man Who Painted Ireland,"Verteld door Pierce Brosnan onderneemt de film een poëtische, filosofische en onthullende verkenning van de erfenis van Jack B. Yeats, de man die Ierland schilderde.",Documentaires,https://www.npostart.nl/jack-b-yeats-the-man-who-painted-ireland/05-02-2023/POW_05585071,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1859833.jpg,[]
935,Candy Boys,"De man als een lustobject die vrijwillig zijn geld verdient door erotiek, lust, genot of seks te verkopen. Het klinkt voor sommigen misschien als een droombaan, maar is dat ook zo?",Documentaires,https://www.npostart.nl/candy-boys/20-01-2024/KN_1731756,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/43000/43446.jpg?cb=1377243252,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/43000/43446.jpg?cb=1377243252,"['Horror', 'Thriller']"
